2025-09-20 03:26:41 | INFO | main:frontend:101 | ✅ Intelligent professional system ready
2025-09-20 03:30:59 | INFO | main:cli:452 | 🚀 AstroGeo Professional CLI initialized
2025-09-20 03:30:59 | INFO | main:frontend:465 | 🌍 Starting AstroGeo Professional Multi-Agent System
2025-09-20 03:30:59 | INFO | main:frontend:466 | 📂 Project Root: C:\Users\aksha\astrogeo
2025-09-20 03:30:59 | INFO | main:frontend:467 | 📁 Source Path: C:\Users\aksha\astrogeo\src
2025-09-20 03:30:59 | INFO | main:frontend:468 | 📡 Environment: Production
2025-09-20 03:30:59 | INFO | main:frontend:469 | 🔑 NASA API: Configured
2025-09-20 03:30:59 | INFO | main:frontend:470 | 🌤️ Weather API: Configured
2025-09-20 03:30:59 | INFO | main:frontend:473 | 🔄 Loading intelligent self-contained system...
2025-09-20 03:31:01 | INFO | main:create_intelligent_self_contained_system:499 | 🧠 Initializing self-contained intelligent system...
2025-09-20 03:31:01 | INFO | main:create_intelligent_self_contained_system:708 | ✅ Self-contained intelligent system created successfully
2025-09-20 03:31:01 | INFO | main:frontend:475 | ✅ Intelligent self-contained system loaded
2025-09-20 03:31:01 | INFO | main:frontend:477 | 🤖 Intelligent agents: Universal Location Processing, Professional Analysis
2025-09-20 03:31:01 | INFO | main:frontend:478 | 🌐 Launching on http://localhost:7860
2025-09-20 03:31:06 | ERROR | main:frontend:489 | ❌ Failed to start intelligent system: Cannot find empty port in range: 7860-7860. You can specify a different port by setting the GRADIO_SERVER_PORT environment variable or passing the `server_port` parameter to `launch()`.
2025-09-20 03:32:13 | INFO | main:cli:452 | 🚀 AstroGeo Professional CLI initialized
2025-09-20 03:32:13 | INFO | main:frontend:465 | 🌍 Starting AstroGeo Professional Multi-Agent System
2025-09-20 03:32:13 | INFO | main:frontend:466 | 📂 Project Root: C:\Users\aksha\astrogeo
2025-09-20 03:32:13 | INFO | main:frontend:467 | 📁 Source Path: C:\Users\aksha\astrogeo\src
2025-09-20 03:32:13 | INFO | main:frontend:468 | 📡 Environment: Production
2025-09-20 03:32:13 | INFO | main:frontend:469 | 🔑 NASA API: Configured
2025-09-20 03:32:13 | INFO | main:frontend:470 | 🌤️ Weather API: Configured
2025-09-20 03:32:13 | INFO | main:frontend:473 | 🔄 Loading intelligent self-contained system...
2025-09-20 03:32:16 | INFO | main:create_intelligent_self_contained_system:499 | 🧠 Initializing self-contained intelligent system...
2025-09-20 03:32:16 | INFO | main:create_intelligent_self_contained_system:708 | ✅ Self-contained intelligent system created successfully
2025-09-20 03:32:16 | INFO | main:frontend:475 | ✅ Intelligent self-contained system loaded
2025-09-20 03:32:16 | INFO | main:frontend:477 | 🤖 Intelligent agents: Universal Location Processing, Professional Analysis
2025-09-20 03:32:16 | INFO | main:frontend:478 | 🌐 Launching on http://localhost:7861
2025-09-20 03:39:59 | INFO | main:cli:498 | 🚀 AstroGeo Professional CLI initialized
2025-09-20 03:39:59 | INFO | main:frontend:511 | 🌍 Starting AstroGeo TRUE Multi-Agent System
2025-09-20 03:39:59 | INFO | main:frontend:512 | 📂 Project Root: C:\Users\aksha\astrogeo
2025-09-20 03:39:59 | INFO | main:frontend:513 | 📁 Source Path: C:\Users\aksha\astrogeo\src
2025-09-20 03:39:59 | INFO | main:frontend:514 | 📡 Environment: Production
2025-09-20 03:39:59 | INFO | main:frontend:515 | 🔑 NASA API: Configured
2025-09-20 03:39:59 | INFO | main:frontend:516 | 🌤️ Weather API: Configured
2025-09-20 03:39:59 | INFO | main:frontend:519 | 🔄 Loading TRUE multi-agent orchestration system...
2025-09-20 03:40:01 | INFO | main:create_true_multi_agent_system:544 | 🤖 Initializing TRUE multi-agent orchestration system...
2025-09-20 03:40:01 | INFO | main:create_true_multi_agent_system:703 | ✅ TRUE multi-agent system with ALL agents working simultaneously created successfully
2025-09-20 03:40:01 | INFO | main:frontend:521 | ✅ TRUE multi-agent system loaded - ALL AGENTS ACTIVE
2025-09-20 03:40:01 | INFO | main:frontend:523 | 🤖 Multi-Agent Orchestra: Geospatial + Astronomical + Visual + Research - ALL WORKING SIMULTANEOUSLY
2025-09-20 03:40:01 | INFO | main:frontend:524 | 🌐 Launching on http://localhost:7861
2025-09-20 03:41:06 | INFO | main:true_multi_agent_analysis:575 | 🤖 Activating ALL AGENTS for query: Weather in Mumbai
2025-09-20 03:41:06 | INFO | main:process_multi_agent_query:346 | 🤖 Multi-Agent Orchestrator processing: Weather in Mumbai
2025-09-20 03:41:06 | INFO | main:process:56 | 🌍 Geospatial Agent processing: Weather in Mumbai
2025-09-20 03:41:06 | INFO | main:process:203 | 🚀 Astronomical Agent processing: Weather in Mumbai
2025-09-20 03:41:06 | INFO | main:process:277 | 📸 Visual Agent processing: Weather in Mumbai
2025-09-20 03:41:06 | INFO | main:process:310 | 🔬 Research Agent processing: Weather in Mumbai
2025-09-20 05:01:04 | INFO | main:cli:662 | 🚀 AstroGeo Intelligent Multi-Agent CLI initialized
2025-09-20 05:01:04 | INFO | main:frontend:675 | 🌍 Starting AstroGeo Intelligent Multi-Agent System
2025-09-20 05:01:04 | INFO | main:frontend:676 | 📂 Project Root: C:\Users\aksha\astrogeo
2025-09-20 05:01:04 | INFO | main:frontend:677 | 📁 Source Path: C:\Users\aksha\astrogeo\src
2025-09-20 05:01:04 | INFO | main:frontend:678 | 📡 Environment: Production
2025-09-20 05:01:04 | INFO | main:frontend:679 | 🔑 NASA API: Configured
2025-09-20 05:01:04 | INFO | main:frontend:680 | 🌤️ Weather API: Configured
